id;successful_forward_passes_percent;fouls_avg;successful_vertical_passes_percent;dribbles_avg;back_pass_to_gk_avg;forward_passes_avg;deep_completed_cross_avg;successful_attacking_actions_avg;accelerations_avg;third_position;minutes_on_field;prevented_goals;through_passes_avg;height;goals;market_value;foul_suffered_avg;accurate_passes_to_final_third_percent;defensive_duels_won;primary_position_percent;shots_avg;full_name;aerial_duels_won;last_club_name;back_passes_avg;shots;progressive_run_avg;successful_through_passes_percent;received_long_pass_avg;successful_dribbles_percent;crosses_avg;current_team_logo;duels_avg;successful_cross_from_left_percent;goalkeeper_exits_avg;domestic_competition_name;accurate_short_medium_pass_percent;key_passes_avg;pre_assist_avg;passport_country_codes;xg_shot;non_penalty_goal;foot;total_matches;defensive_duels_avg;short_medium_pass_avg;long_passes_avg;tackle_avg;passes_avg;cross_from_right_avg;conceded_goals;direct_free_kicks_taken_avg;deep_completed_pass_avg;passes_to_final_third_avg;shots_against;direct_free_kicks_on_target_percent;offensive_duels_won;smart_passes_avg;penalties_conversion_percent;free_kicks_taken_avg;aerial_duels_avg;cross_to_goalie_box_avg;birth_date;yellow_cards_avg;pre_pre_assist_avg;accurate_passes_percent;birth_country_code;xg_shot_avg;xg_assist;duels_won;conceded_goals_avg;image;successful_long_passes_percent;assists_avg;accurate_crosses_percent;on_loan;current_team_name;yellow_cards;weight;possession_adjusted_interceptions;offensive_duels_avg;positions;pass_to_penalty_area_avg;cross_from_left_avg;accurate_smart_passes_percent;penalties_taken;red_cards_avg;head_goals;progressive_pass_avg;received_pass_avg;name;average_pass_length;secondary_position_percent;successful_progressive_pass_percent;xg_save_avg;current_team_color;successful_back_passes_percent;successful_defensive_actions_avg;possession_adjusted_tackle;corners_taken_avg;shot_assists_avg;clean_sheets;red_cards;shot_block_avg;head_goals_avg;xg_save;interceptions_avg;assists;primary_position;goal_conversion_percent;average_long_pass_length;successful_cross_from_right_percent;save_percent;goals_avg;passport_country_names;gk_aerial_duels_avg;prevented_goals_avg;contract_expires;accurate_pass_to_penalty_area_percent;vertical_passes_avg;birth_day;non_penalty_goal_avg;shots_on_target_percent;xg_assist_avg;touch_in_box_avg;secondary_position;shots_against_avg;age;third_position_percent;birth_country_name;League;Group;primary_position_ESP;position_gen_ESP1;secondary_position_ESP;position_gen_ESP2;third_position_ESP;position_gen_ESP3
-689663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;19;0.0;0.0;0;0;0;0.0;0.0;0.0;100;0.0;Sall Cheikh Mbacke;0.0;rayo majadahonda;0.0;1;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g2096_120x120.png;0.0;0.0;0.0;Segunda Division RFEF;0.0;0.0;0.0;['SEN'];0.14;0;;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;SEN;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;0.0;False;Rayo Majadahonda;0;0;0.0;0.0;['AMF'];0.0;0.0;0.0;0;0.0;0;0.0;0.0;S. Cheikh Mbacke;0.0;0;0.0;0.0;0000FF;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;AMF;0.0;0.0;0.0;0.0;0.0;['Senegal'];0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;Senegal;Segunda RFEF;5.0;Mediocampista Ofensivo;Mediapunta;Desconocido;Desconocido;Desconocido;Desconocido
-626366;61.29;0.83;85.71;0.28;0.28;8.58;0.0;1.38;0.0;CF;325;0.0;0.28;0;0;0;0.0;69.23;68.42;23;1.38;Raúl González Rodríguez;11.11;real valladolid promesas;3.88;5;1.11;0.0;0.83;100.0;0.0;https://cdn5.wyscout.com/photos/team/public/g4802_120x120.png;17.45;0.0;0.0;Segunda Division RFEF;71.79;0.0;0.0;['ESP'];0.26;0;;12;10.52;21.6;2.22;0.0;23.82;0.0;0;0.0;0.28;3.6;0;0.0;16.67;0.55;0.0;0.0;2.49;0.0;2006-12-12;0.0;0.0;69.77;ESP;0.07;0.16;50.79;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;50.0;0.0;0.0;False;Real Valladolid Promesas;0;0;5.25;1.66;['LCMF', 'DMF', 'CF'];0.28;0.0;100.0;0;0.0;0;5.54;15.78;Raúl González;17.54;23;55.0;0.0;632d8e;78.57;11.08;0.0;0.0;0.28;0;0;0.28;0.0;0.0;3.88;0;LCMF;0.0;21.17;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;5.82;2006-12-12;0.0;40.0;0.05;0.83;DMF;0.0;18.0;18;Spain;Segunda RFEF;1.0;Mediocampista Central Izquierdo;Mediocampista;Mediocampista Defensivo;Pivote;Delantero Centro;Delantero
-549668;80.3;1.29;91.89;0.0;0.96;21.21;0.0;0.0;0.0;0;280;0.0;0.0;0;0;0;0.96;80.0;66.67;54;0.64;José Luis Aranda Rojas;27.27;real valladolid promesas;1.93;2;0.96;0.0;0.32;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g26689_120x120.png;14.46;0.0;0.0;0;90.72;0.0;0.0;['ESP'];0.22;0;right;6;6.75;31.18;5.46;0.32;36.64;0.0;0;0.0;0.0;4.82;0;0.0;25.0;0.0;0.0;0.0;3.54;0.0;2006-01-31;0.0;0.0;84.21;ESP;0.07;0.0;57.78;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;47.06;0.0;0.0;False;Real Valladolid U19;0;0;5.56;1.29;['RCB', 'LCB'];0.0;0.0;0.0;0;0.0;0;8.68;22.18;José Luis Aranda;21.64;45;62.96;0.0;632d8e;83.33;8.04;0.56;0.0;0.0;0;0;0.64;0.0;0.0;3.21;0;RCB;0.0;26.93;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;11.89;2006-01-31;0.0;0.0;0.0;0.32;LCB;0.0;19.0;0;Spain;Segunda RFEF;1.0;Defensa Central Derecho;Central;Defensa Central Izquierdo;Central;Desconocido;Desconocido
-538549;54.41;2.25;74.49;5.19;0.09;5.88;0.09;3.72;0.09;RCMF3;1040;0.0;0.43;0;1;0;3.63;50.0;62.35;37;2.16;Adam Boayar Benaisa;46.15;elche illicitano;4.5;25;1.9;20.0;1.64;48.33;0.61;https://cdn5.wyscout.com/photos/team/public/777_120x120.png;28.56;40.0;0.0;Segunda División;77.93;0.26;0.0;['ESP'];2.67;1;;15;7.36;19.21;1.82;0.52;21.55;0.17;0;0.26;0.52;3.29;0;66.67;43.71;0.26;0.0;0.43;3.38;0.17;2005-10-13;0.43;0.0;73.09;ESP;0.23;0.63;46.36;0.0;https://cdn5.wyscout.com/photos/players/public/g-538549_100x130.png;38.1;0.17;28.57;False;Elche;5;0;5.09;14.45;['LW', 'LCMF3', 'RCMF3'];1.38;0.43;33.33;0;0.0;0;3.29;15.92;Adam Boayar;19.17;17;57.89;0.0;2e723b;94.23;9.09;0.66;0.17;0.43;0;0;0.35;0.0;0.0;3.98;2;LW;4.0;24.62;0.0;0.0;0.09;['Spain'];0.0;0.0;2027-06-30;31.25;8.48;2005-10-13;0.09;44.0;0.05;1.38;LCMF3;0.0;19.0;11;Spain;Segunda RFEF;3.0;Extremo Izquierdo;Extremo;Desconocido;Desconocido;Desconocido;Desconocido
-172645;76.77;1.18;96.91;0.29;1.03;14.58;0.15;0.44;0.0;LB;611;0.0;0.44;196;0;0;0.29;64.52;65.91;42;0.15;João Tiago Mendes Pereira;70.0;recreativo granada;1.62;1;0.44;33.33;0.15;100.0;0.74;https://cdn5.wyscout.com/photos/team/public/g22404_120x120.png;12.08;25.0;0.0;Segunda Division RFEF;95.02;0.0;0.0;['PRT'];0.0;0;right;9;6.48;35.5;6.04;0.15;42.27;0.15;0;0.0;0.15;4.57;0;0.0;42.86;0.0;0.0;0.0;2.95;0.0;2004-03-31;0.0;0.0;88.15;PRT;0.0;0.18;59.76;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;56.1;0.0;20.0;False;Recreativo Granada;0;80;9.61;1.03;['RCB', 'LCB', 'LB'];0.59;0.59;0.0;0;0.29;0;8.69;30.64;João Pereira;21.73;27;69.49;0.0;d2342e;90.91;10.46;0.23;0.0;0.29;0;2;1.18;0.0;0.0;6.04;0;RCB;0.0;26.61;0.0;0.0;0.0;['Portugal'];0.0;0.0;0;50.0;23.86;2004-03-31;0.0;0.0;0.03;0.15;LCB;0.0;21.0;13;Portugal;Segunda RFEF;4.0;Defensa Central Derecho;Central;Defensa Central Izquierdo;Central;Lateral Izquierdo;Lateral
-676440;100.0;6.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0;53;0.0;0.0;0;0;0;2.0;100.0;25.0;85;0.0;Miguel Claveria Leon;0.0;juventud torremolinos;0.0;0;0.0;0.0;0.0;0.0;2.0;https://cdn5.wyscout.com/photos/team/public/g23520_120x120.png;28.0;0.0;0.0;Segunda Division RFEF;100.0;0.0;0.0;['ESP'];0.0;0;;4;8.0;4.0;2.0;0.0;8.0;2.0;0;0.0;0.0;2.0;0;0.0;25.0;0.0;0.0;0.0;4.0;0.0;2004-01-13;3.4;0.0;75.0;ESP;0.0;0.0;21.43;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;100.0;0.0;0.0;False;Juventud Torremolinos;2;0;4.29;8.0;['CF', 'LWF'];0.0;0.0;0.0;0;0.0;0;2.0;12.0;M. Claveria Leon;19.47;14;100.0;0.0;000000;0.0;4.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;2.0;0;CF;0.0;10.38;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;0.0;2004-01-13;0.0;0.0;0.0;0.0;LWF;0.0;21.0;0;Spain;Segunda RFEF;4.0;Delantero Centro;Delantero;Delantero Extremo Izquierdo;Delantero;Desconocido;Desconocido
-163486;76.15;2.34;87.92;0.78;0.72;16.91;0.33;0.91;0.07;DMF;1462;0.0;0.33;179;0;0;1.3;77.7;66.67;28;0.91;Iker García Ruiz;40.0;lleida esportiu;7.61;14;0.72;60.0;0.65;66.67;1.82;https://cdn5.wyscout.com/photos/team/public/2538_120x120.png;17.23;19.23;0.0;Segunda Division RFEF;90.9;0.13;0.0;['ESP'];1.33;0;left;23;7.22;47.86;5.46;0.13;55.08;0.13;0;0.0;0.46;9.62;0;0.0;48.98;0.0;0.0;0.26;3.58;0.39;2003-06-13;0.31;0.0;85.6;ESP;0.09;0.59;52.08;0.0;https://cdn5.wyscout.com/photos/players/public/g-163486_100x130.png;60.71;0.0;17.86;False;Lleida Esportiu;5;68;7.11;3.19;['LCMF3', 'LDMF', 'DMF'];1.82;1.69;0.0;0;0.0;0;7.93;40.97;Iker García;21.13;22;82.79;0.0;0000FF;94.87;9.36;0.21;0.65;0.52;0;0;0.26;0.0;0.0;4.42;0;LCMF3;0.0;32.66;0.0;0.0;0.0;['Spain'];0.0;0.0;0;39.29;23.15;2003-06-13;0.0;7.14;0.04;1.11;LDMF;0.0;21.0;21;Spain;Segunda RFEF;3.0;Desconocido;Desconocido;Mediocampista Defensivo Izquierdo;Pivote;Mediocampista Defensivo;Pivote
-115149;80.29;1.94;95.08;2.45;0.43;15.96;0.08;1.55;0.31;RDMF;2341;0.0;0.16;180;0;0;1.48;81.5;67.41;36;0.27;Quadri Liameed;53.33;lleida esportiu;6.83;7;1.51;0.0;0.31;58.73;0.58;https://cdn5.wyscout.com/photos/team/public/2538_120x120.png;24.54;0.0;0.0;Segunda Division RFEF;91.44;0.04;0.04;['NGA'];0.18;0;right;26;8.7;51.25;1.75;0.23;53.58;0.54;0;0.0;0.47;7.77;0;0.0;45.96;0.12;0.0;0.0;3.49;0.04;2002-04-08;0.5;0.04;89.2;NGA;0.01;0.67;55.54;0.0;https://cdn5.wyscout.com/photos/players/public/g-115149_100x130.png;48.89;0.0;13.33;False;Lleida Esportiu;13;71;5.78;9.12;['DMF', 'RCMF', 'RDMF'];1.01;0.04;0.0;0;0.0;0;6.33;34.91;Q. Liameed;17.69;28;76.07;0.0;0000FF;97.16;9.71;0.37;0.0;0.31;0;0;0.16;0.0;0.0;3.61;0;DMF;0.0;23.22;14.29;0.0;0.0;['Nigeria'];0.0;0.0;2025-06-30;46.15;22.91;2002-04-08;0.0;14.29;0.03;0.47;RCMF;0.0;23.0;20;Nigeria;Segunda RFEF;3.0;Mediocampista Defensivo;Pivote;Mediocampista Central Derecho;Mediocampista;Mediocampista Defensivo Derecho;Pivote
-108066;72.27;1.43;91.26;0.72;0.66;20.23;0.42;1.13;0.06;LB5;1609;0.0;0.48;0;3;0;0.42;67.79;63.22;43;1.13;Mario Domingo Lafuente;67.8;lleida esportiu;5.67;19;0.9;37.5;1.31;66.67;1.37;https://cdn5.wyscout.com/photos/team/public/2538_120x120.png;14.2;26.09;0.0;Segunda Division RFEF;89.29;0.12;0.06;['ESP'];1.59;2;left;19;5.19;41.78;5.43;0.06;48.58;0.0;0;0.0;0.24;8.89;0;0.0;42.86;0.06;0.0;0.0;3.52;0.06;1995-10-10;0.22;0.0;82.8;ESP;0.09;0.27;56.3;0.0;https://cdn5.wyscout.com/photos/players/public/g-108066_100x130.png;47.25;0.0;26.09;False;Lleida Esportiu;4;0;6.21;2.92;['LB', 'LCB3', 'LB5'];1.55;1.37;100.0;0;0.0;1;10.21;35.87;Mario Domingo;22.21;38;77.78;0.0;0000FF;92.63;7.16;0.1;0.12;0.24;0;0;0.3;0.06;0.0;3.82;0;LB;10.526;37.9;0.0;0.0;0.17;['Spain'];0.0;0.0;2025-06-30;38.46;17.07;1995-10-10;0.12;21.05;0.02;1.13;LCB3;0.0;29.0;15;Spain;Segunda RFEF;3.0;Lateral Izquierdo;Lateral;Desconocido;Desconocido;Desconocido;Desconocido
474454;53.16;1.11;78.57;0.86;0.0;3.99;0.25;1.01;0.1;0;1782;0.0;0.05;0;5;0;1.82;51.35;55.7;92;1.16;Francisco Alejandro Navalón Bagur;35.14;ibiza islas pitiusas;4.14;23;0.35;100.0;1.62;41.18;0.56;https://cdn5.wyscout.com/photos/team/public/g-13285_120x120.png;21.06;0.0;0.0;Segunda Division RFEF;79.67;0.25;0.0;['ESP'];4.89;4;;25;3.99;15.15;0.86;0.25;16.57;0.4;0;0.0;0.45;1.87;0;0.0;32.35;0.05;100.0;0.0;5.61;0.0;0;0.15;0.0;75.0;ESP;0.25;0.79;35.97;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;29.41;0.1;18.18;False;Ibiza Islas Pitiusas;3;0;0.92;6.87;['CF'];0.76;0.05;100.0;1;0.0;0;1.57;9.95;Xesc Navalón;15.43;0;64.52;0.0;000000;90.24;3.13;0.35;0.0;0.4;0;0;0.05;0.0;0.0;0.66;2;CF;21.739;10.46;25.0;0.0;0.25;['Spain'];0.0;0.0;0;53.33;4.95;0;0.2;43.48;0.04;2.22;0;0.0;0.0;0;Spain;Segunda RFEF;3.0;Delantero Centro;Delantero;Desconocido;Desconocido;Desconocido;Desconocido
-222977;66.53;0.32;68.79;1.22;0.74;12.95;0.69;1.69;0.26;0;1799;0.0;0.37;182;0;0;0.9;58.89;66.12;92;0.63;Sergio Ordóñez Manchado;44.74;langreo;5.6;12;2.01;14.29;1.48;69.57;2.48;https://cdn5.wyscout.com/photos/team/public/g9435_120x120.png;12.84;0.0;0.0;Segunda Division RFEF;81.11;0.05;0.0;['ESP'];0.3;0;right;21;6.39;23.78;5.34;0.26;31.44;2.48;0;0.0;0.21;4.76;0;0.0;47.27;0.0;0.0;0.0;2.01;0.11;2001-01-04;0.15;0.05;71.93;ESP;0.02;0.16;56.79;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;51.49;0.0;27.66;False;Langreo;3;76;4.4;2.91;['RB'];2.59;0.0;0.0;0;0.0;0;8.09;20.45;Sergio Ordóñez;22.65;0;60.78;0.0;664F93;90.57;8.24;0.31;0.0;0.16;0;0;0.21;0.0;0.0;3.75;0;RB;0.0;37.49;27.66;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;28.57;9.14;2001-01-04;0.0;25.0;0.01;0.26;0;0.0;24.0;0;Spain;Segunda RFEF;1.0;Lateral Derecho;Lateral;Desconocido;Desconocido;Desconocido;Desconocido
-620408;56.0;0.62;56.67;4.05;0.0;3.89;1.09;4.2;0.0;LWF;578;0.0;0.0;0;2;0;0.47;50.0;58.62;27;3.27;Joel  Domínguez Rodríguez;14.29;xerez;4.83;21;1.87;0.0;1.56;53.85;3.27;https://cdn5.wyscout.com/photos/team/public/782_120x120.png;15.42;18.18;0.0;Segunda Division RFEF;76.47;0.16;0.0;['ESP'];1.27;2;;16;4.52;13.24;0.93;0.0;17.13;1.56;0;0.78;0.16;0.93;0;20.0;32.14;0.0;0.0;0.93;1.09;0.16;2004-09-09;0.16;0.0;64.55;ESP;0.2;0.31;36.36;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;50.0;0.0;19.05;False;Xerez;1;0;5.5;8.72;['LW', 'RAMF', 'LWF'];1.71;1.71;0.0;0;0.0;0;3.43;12.92;Joel Domínguez;22.71;18;54.55;0.0;000000;87.1;6.07;0.0;0.78;1.09;0;0;0.0;0.0;0.0;3.43;0;LW;9.524;13.03;20.0;0.0;0.31;['Spain'];0.0;0.0;0;36.36;4.67;2004-09-09;0.31;42.86;0.05;2.02;RAMF;0.0;20.0;14;Spain;Segunda RFEF;4.0;Extremo Izquierdo;Extremo;Mediocampista Ofensivo Derecho;Mediapunta;Delantero Extremo Izquierdo;Delantero
272175;75.0;2.63;92.68;0.51;1.52;14.96;0.2;0.71;0.05;RDMF;1781;0.0;0.0;0;0;0;1.16;72.65;66.5;52;0.86;Adrián Rodríguez López;46.96;xerez;10.16;17;1.06;0.0;0.2;60.0;0.25;https://cdn5.wyscout.com/photos/team/public/782_120x120.png;27.09;80.0;0.0;Segunda Division RFEF;90.7;0.05;0.0;['ESP'];1.84;0;;20;10.41;45.63;3.34;0.05;49.22;0.0;0;0.0;0.25;5.91;0;0.0;45.59;0.0;0.0;0.0;9.15;0.05;1994-09-22;0.4;0.0;87.47;ESP;0.09;0.3;53.73;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;43.94;0.0;80.0;False;Xerez;8;0;8.54;3.44;['LDMF', 'DMF', 'RDMF'];0.51;0.25;0.0;0;0.0;0;7.28;26.68;Adrián Rodríguez;17.89;27;64.58;0.0;000000;96.52;12.38;0.08;0.0;0.3;0;0;0.35;0.0;0.0;5.41;0;LDMF;0.0;29.08;0.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;60.0;16.57;1994-09-22;0.0;23.53;0.02;1.31;DMF;0.0;30.0;10;Spain;Segunda RFEF;4.0;Mediocampista Defensivo Izquierdo;Pivote;Mediocampista Defensivo;Pivote;Mediocampista Defensivo Derecho;Pivote
-619824;58.27;0.93;57.53;2.97;0.34;10.77;0.76;2.38;0.42;0;1061;0.0;0.17;0;0;0;0.85;50.0;64.47;40;0.51;Alejandro Ávila López-Vadillo;38.1;real ávila;4.58;6;1.44;0.0;1.78;48.57;3.39;https://cdn5.wyscout.com/photos/team/public/g9659_120x120.png;16.29;28.21;0.0;Segunda Division RFEF;75.45;0.25;0.0;['ESP'];0.39;0;left;17;6.45;18.66;3.39;0.0;25.19;0.08;0;0.08;0.42;3.22;0;0.0;38.57;0.0;0.0;2.21;1.78;0.59;2003-01-21;0.25;0.08;63.64;ESP;0.03;1.55;48.96;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;32.5;0.08;27.5;False;Real Ávila;3;0;3.96;5.94;['LB', 'LW'];2.97;3.31;0.0;0;0.0;0;5.43;15.52;Alex Toper;19.9;29;60.94;0.0;000000;85.19;7.13;0.0;2.12;0.93;0;0;0.08;0.0;0.0;2.97;1;LB;0.0;31.59;0.0;0.0;0.0;['Spain'];0.0;0.0;0;37.14;6.19;2003-01-21;0.0;0.0;0.13;0.85;LW;0.0;22.0;0;Spain;Segunda RFEF;1.0;Lateral Izquierdo;Lateral;Extremo Izquierdo;Extremo;Desconocido;Desconocido
-341283;48.94;2.59;75.0;0.0;0.52;12.19;0.0;0.52;0.0;AMF;347;0.0;0.0;0;0;0;0.0;45.45;54.05;22;0.78;Aimar Martiarena Tihista;65.52;tudelano;7.26;3;1.04;0.0;0.78;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/g9832_120x120.png;25.42;0.0;0.0;Segunda Division RFEF;76.19;0.26;0.0;['ESP'];0.39;0;right;10;9.6;27.23;4.93;0.26;32.16;0.0;0;0.0;0.26;5.71;0;0.0;17.65;0.0;0.0;0.0;7.52;0.0;2004-01-16;0.26;0.0;69.35;ESP;0.1;0.15;48.98;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;31.58;0.0;0.0;False;Tudelano;1;0;8.37;4.41;['LCMF3', 'RCMF', 'AMF'];0.78;0.0;0.0;0;0.0;0;5.45;16.08;Aimar Martiarena;18.28;21;57.14;0.0;000000;100.0;11.67;0.35;0.0;0.52;0;0;0.26;0.0;0.0;6.22;0;LCMF3;0.0;27.42;0.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;0.0;8.3;2004-01-16;0.0;66.67;0.04;1.04;RCMF;0.0;21.0;19;Spain;Segunda RFEF;2.0;Desconocido;Desconocido;Mediocampista Central Derecho;Mediocampista;Mediocampista Ofensivo;Mediapunta
-673457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;15;0.0;0.0;0;0;0;0.0;0.0;0.0;100;0.0;Óscar David López Raslan;0.0;mallorca b;0.0;0;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/2511_120x120.png;0.0;0.0;0.0;Segunda Division RFEF;0.0;0.0;0.0;['ESP', 'BOL'];0.0;0;unknown;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2006-08-13;0.0;0.0;0.0;ESP;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;0.0;False;Mallorca B;0;0;7.5;0.0;['RCMF'];0.0;0.0;0.0;0;0.0;0;0.0;0.0;Óscar López;23.91;0;0.0;0.0;FF0000;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;RCMF;0.0;0.0;0.0;0.0;0.0;['Spain', 'Bolivia'];0.0;0.0;0;0.0;0.0;2006-08-13;0.0;0.0;0.0;0.0;0;0.0;18.0;0;Spain;Segunda RFEF;3.0;Mediocampista Central Derecho;Mediocampista;Desconocido;Desconocido;Desconocido;Desconocido
-227750;43.75;1.97;63.33;1.51;0.0;2.42;0.76;2.12;0.0;0;595;0.0;0.15;0;1;0;0.76;40.0;70.83;58;1.21;Adrián Garrido Martínez;43.9;mallorca b;3.63;8;0.76;0.0;1.82;50.0;1.66;https://cdn5.wyscout.com/photos/team/public/2511_120x120.png;22.08;42.86;0.0;Segunda Division RFEF;73.17;0.3;0.0;['ESP', 'EQG'];0.89;1;left;22;3.63;12.4;0.45;0.0;14.52;0.61;0;0.0;0.76;0.76;0;0.0;17.02;0.0;0.0;0.0;6.2;0.15;2001-11-18;0.3;0.0;67.71;ESP;0.14;0.68;36.99;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;45.45;False;Mallorca B;2;0;4.36;7.11;['CF', 'LW'];1.21;1.06;0.0;0;0.0;1;2.27;9.53;Adrián Garrido;13.52;12;66.67;0.0;FF0000;83.33;5.14;0.0;0.0;0.76;0;0;0.15;0.15;0.0;2.57;0;CF;12.5;6.65;50.0;0.0;0.15;['Spain', 'Equatorial Guinea'];0.0;0.0;0;50.0;4.54;2001-11-18;0.15;50.0;0.1;3.33;LW;0.0;23.0;0;Spain;Segunda RFEF;3.0;Delantero Centro;Delantero;Extremo Izquierdo;Extremo;Desconocido;Desconocido
-163494;66.06;0.81;97.88;0.16;2.42;17.58;0.32;0.32;0.0;LCB;558;0.0;0.48;0;0;0;0.16;55.81;86.67;53;0.81;Marc Lopez Nicolau;47.62;mallorca b;2.9;5;0.16;0.0;0.48;0.0;0.48;https://cdn5.wyscout.com/photos/team/public/2511_120x120.png;10.16;0.0;0.0;Segunda Division RFEF;94.14;0.0;0.0;['ESP'];0.08;0;;8;4.84;44.03;8.39;0.16;52.9;0.32;0;0.16;0.32;6.94;0;100.0;0.0;0.16;0.0;0.48;3.39;0.0;2004-07-07;0.48;0.0;86.89;ESP;0.01;0.0;63.49;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;51.92;0.0;33.33;False;Mallorca B;3;0;5.79;0.65;['RCB', 'LCB3', 'LCB'];1.29;0.0;0.0;0;0.0;0;8.87;38.87;Marc López;23.35;19;61.82;0.0;FF0000;100.0;8.87;0.21;0.0;0.0;0;0;0.48;0.0;0.0;4.52;0;RCB;0.0;32.55;50.0;0.0;0.0;['Spain'];0.0;0.0;0;37.5;30.48;2004-07-07;0.0;20.0;0.0;0.0;LCB3;0.0;20.0;15;Spain;Segunda RFEF;3.0;Defensa Central Derecho;Central;Desconocido;Desconocido;Defensa Central Izquierdo;Central
-367872;69.94;0.59;93.5;0.1;1.28;17.02;0.3;0.69;0.0;0;915;0.0;0.3;184;0;0;0.89;66.07;72.0;86;0.49;Mikel Mendibe Garrogerrikaetxebarria;56.52;numancia;2.46;5;0.69;66.67;0.2;100.0;0.39;https://cdn5.wyscout.com/photos/team/public/769_120x120.png;15.84;0.0;0.0;Segunda Division RFEF;83.4;0.0;0.0;['ESP'];0.52;0;right;10;7.38;26.07;6.89;0.2;33.34;0.39;0;0.0;0.1;5.51;0;0.0;70.0;0.0;0.0;0.0;4.52;0.1;2002-02-22;0.0;0.0;79.65;ESP;0.05;0.06;67.08;0.0;https://cdn5.wyscout.com/photos/players/public/g-367872_100x130.png;65.71;0.0;75.0;False;Numancia;0;77;4.16;0.98;['RCB'];0.79;0.0;0.0;0;0.0;0;9.64;18.39;Mikel Mendibe;23.55;0;74.49;0.0;FF0000;88.0;8.26;0.3;0.0;0.1;0;0;0.3;0.0;0.0;2.75;0;RCB;0.0;32.61;75.0;0.0;0.0;['Spain'];0.0;0.0;2025-06-30;50.0;12.1;2002-02-22;0.0;60.0;0.01;0.59;0;0.0;23.0;0;Spain;Segunda RFEF;1.0;Defensa Central Derecho;Central;Desconocido;Desconocido;Desconocido;Desconocido
-680810;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;0.0;0.0;0;0;0;0.0;0.0;0.0;100;0.0;David Paez Romero;0.0;tenerife b;0.0;1;0.0;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/photos/team/public/2521_120x120.png;0.0;0.0;0.0;Segunda Division RFEF;0.0;0.0;0.0;['ESP'];0.17;0;;1;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;ESP;0.0;0.0;0.0;0.0;https://cdn5.wyscout.com/reports-img/photo-not-found.png;0.0;0.0;0.0;False;Tenerife B;1;0;6.0;0.0;['CF'];0.0;0.0;0.0;0;0.0;0;0.0;0.0;D. Paez Romero;12.35;0;0.0;0.0;000000;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0;CF;0.0;0.0;0.0;0.0;0.0;['Spain'];0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;Spain;Segunda RFEF;5.0;Delantero Centro;Delantero;Desconocido;Desconocido;Desconocido;Desconocido
